Country,Year,LFPR,Type_LFPR
Dominican Republic,2011,75.485,Male
Dominican Republic,2011,61.191,Total
Dominican Republic,2012,48.081,Female
Dominican Republic,2012,76.358,Male
Dominican Republic,2012,62.383,Total
Dominican Republic,2013,48.139,Female
Dominican Republic,2013,76.372,Male
Dominican Republic,2013,62.408,Total
Dominican Republic,2014,48.566,Female
Dominican Republic,2014,76.638,Male
Dominican Republic,2014,62.744,Total
Dominican Republic,2015,51.51,Female
Dominican Republic,2015,79.12,Male
Dominican Republic,2015,65.444,Total
Dominican Republic,2016,52.203,Female
Dominican Republic,2016,79.388,Male
Dominican Republic,2016,65.914,Total
Dominican Republic,2017,52.467,Female
Dominican Republic,2017,78.997,Male
Dominican Republic,2017,65.84,Total
Dominican Republic,2018,54.163,Female
Dominican Republic,2018,80.678,Male
Dominican Republic,2018,67.522,Total
Dominican Republic,2019,55.954,Female
Dominican Republic,2019,81.032,Male
Dominican Republic,2019,68.585,Total
Dominican Republic,2020,50.772,Female
Dominican Republic,2020,76.685,Male
Dominican Republic,2020,63.818,Total
Dominican Republic,2021,55.206,Female
Dominican Republic,2021,79.045,Male
Dominican Republic,2021,67.203,Total
Dominican Republic,2022,54.804,Female
Dominican Republic,2022,79.705,Male
Dominican Republic,2022,67.332,Total
Ecuador,1991,49.117,Female
Ecuador,1991,80.243,Male
Ecuador,1991,64.703,Total
Ecuador,1992,49.201,Female
Ecuador,1992,80.177,Male
Ecuador,1992,64.709,Total
Ecuador,1993,49.27,Female
Ecuador,1993,80.104,Male
Ecuador,1993,64.704,Total
Ecuador,1994,49.725,Female
Ecuador,1994,80.106,Male
Ecuador,1994,64.93,Total
Ecuador,1995,49.851,Female
Ecuador,1995,80.043,Male
Ecuador,1995,64.959,Total
Ecuador,1996,49.88,Female
Ecuador,1996,79.977,Male
Ecuador,1996,64.938,Total
Ecuador,1997,50.221,Female
Ecuador,1997,81.508,Male
Ecuador,1997,65.872,Total
Ecuador,1998,53.967,Female
Ecuador,1998,82.289,Male
Ecuador,1998,68.133,Total
Ecuador,1999,50.963,Female
Ecuador,1999,82.734,Male
Ecuador,1999,66.852,Total
Ecuador,2000,47.905,Female
Ecuador,2000,83.161,Male
Ecuador,2000,65.535,Total
Ecuador,2001,49.103,Female
Ecuador,2001,83.256,Male
Ecuador,2001,66.18,Total
Ecuador,2002,50.299,Female
Ecuador,2002,83.339,Male
Ecuador,2002,66.819,Total
Ecuador,2003,51.494,Female
Ecuador,2003,83.412,Male
Ecuador,2003,67.452,Total
Ecuador,2004,55.079,Female
Ecuador,2004,84.159,Male
Ecuador,2004,69.617,Total
Ecuador,2005,54.063,Female
Ecuador,2005,84.158,Male
Ecuador,2005,69.109,Total
Ecuador,2006,54.995,Female
Ecuador,2006,85.291,Male
Ecuador,2006,70.141,Total
Ecuador,2007,54.303,Female
Ecuador,2007,83.727,Male
Ecuador,2007,69.012,Total
Ecuador,2008,54.434,Female
Ecuador,2008,83.317,Male
Ecuador,2008,68.872,Total
Ecuador,2009,52.101,Female
Ecuador,2009,80.706,Male
Ecuador,2009,66.4,Total
Ecuador,2010,50.645,Female
Ecuador,2010,79.758,Male
Ecuador,2010,65.197,Total
Ecuador,2011,49.492,Female
Ecuador,2011,78.953,Male
Ecuador,2011,64.218,Total
Ecuador,2012,50.674,Female
Ecuador,2012,79.312,Male
Ecuador,2012,64.99,Total
Ecuador,2013,50.794,Female
Ecuador,2013,78.98,Male
Ecuador,2013,64.886,Total
Ecuador,2014,50.288,Female
Ecuador,2014,80.285,Male
Ecuador,2014,65.29,Total
Ecuador,2015,54.623,Female
Ecuador,2015,82.004,Male
Ecuador,2015,68.32,Total
Ecuador,2016,58.187,Female
Ecuador,2016,82.513,Male
Ecuador,2016,70.359,Total
Ecuador,2017,59.126,Female
Ecuador,2017,82.804,Male
Ecuador,2017,70.977,Total
Ecuador,2018,57.445,Female
Ecuador,2018,81.602,Male
Ecuador,2018,69.538,Total
Ecuador,2019,57.361,Female
Ecuador,2019,80.899,Male
Ecuador,2019,69.146,Total
Ecuador,2020,51.482,Female
Ecuador,2020,75.512,Male
Ecuador,2020,63.512,Total
Ecuador,2021,56.918,Female
Ecuador,2021,81.268,Male
Ecuador,2021,69.104,Total
Ecuador,2022,57.497,Female
Ecuador,2022,80.896,Male
Ecuador,2022,69.208,Total
"Egypt, Arab Rep.",1991,24.086,Female
"Egypt, Arab Rep.",1991,73.667,Male
"Egypt, Arab Rep.",1991,49.085,Total
"Egypt, Arab Rep.",1992,24.973,Female
"Egypt, Arab Rep.",1992,73.839,Male
"Egypt, Arab Rep.",1992,49.633,Total
"Egypt, Arab Rep.",1993,24.235,Female
"Egypt, Arab Rep.",1993,75.996,Male
"Egypt, Arab Rep.",1993,50.379,Total
"Egypt, Arab Rep.",1994,25.16,Female
"Egypt, Arab Rep.",1994,76.894,Male
"Egypt, Arab Rep.",1994,51.313,Total
"Egypt, Arab Rep.",1995,23.611,Female
"Egypt, Arab Rep.",1995,76.147,Male
"Egypt, Arab Rep.",1995,50.191,Total
"Egypt, Arab Rep.",1996,22.827,Female
"Egypt, Arab Rep.",1996,75.478,Male
"Egypt, Arab Rep.",1996,49.485,Total
"Egypt, Arab Rep.",1997,22.058,Female
"Egypt, Arab Rep.",1997,74.792,Male
"Egypt, Arab Rep.",1997,48.781,Total
"Egypt, Arab Rep.",1998,21.303,Female
"Egypt, Arab Rep.",1998,74.091,Male
"Egypt, Arab Rep.",1998,48.075,Total
"Egypt, Arab Rep.",1999,22.157,Female
"Egypt, Arab Rep.",1999,76.526,Male
"Egypt, Arab Rep.",1999,49.75,Total
"Egypt, Arab Rep.",2000,22.001,Female
"Egypt, Arab Rep.",2000,74.203,Male
"Egypt, Arab Rep.",2000,48.507,Total
"Egypt, Arab Rep.",2001,21.882,Female
"Egypt, Arab Rep.",2001,71.82,Male
"Egypt, Arab Rep.",2001,47.248,Total
"Egypt, Arab Rep.",2002,19.629,Female
"Egypt, Arab Rep.",2002,70.691,Male
"Egypt, Arab Rep.",2002,45.581,Total
"Egypt, Arab Rep.",2003,20.413,Female
"Egypt, Arab Rep.",2003,71.776,Male
"Egypt, Arab Rep.",2003,46.535,Total
"Egypt, Arab Rep.",2004,21.214,Female
"Egypt, Arab Rep.",2004,72.843,Male
"Egypt, Arab Rep.",2004,47.484,Total
"Egypt, Arab Rep.",2005,22.036,Female
"Egypt, Arab Rep.",2005,73.901,Male
"Egypt, Arab Rep.",2005,48.434,Total
"Egypt, Arab Rep.",2006,22.882,Female
"Egypt, Arab Rep.",2006,74.952,Male
"Egypt, Arab Rep.",2006,49.387,Total
"Egypt, Arab Rep.",2007,24.857,Female
"Egypt, Arab Rep.",2007,74.869,Male
"Egypt, Arab Rep.",2007,50.315,Total
"Egypt, Arab Rep.",2008,23.416,Female
"Egypt, Arab Rep.",2008,75.661,Male
"Egypt, Arab Rep.",2008,50.011,Total
"Egypt, Arab Rep.",2009,24.467,Female
"Egypt, Arab Rep.",2009,75.247,Male
"Egypt, Arab Rep.",2009,50.314,Total
"Egypt, Arab Rep.",2010,24.694,Female
"Egypt, Arab Rep.",2010,77.918,Male
"Egypt, Arab Rep.",2010,51.785,Total
"Egypt, Arab Rep.",2011,24.077,Female
"Egypt, Arab Rep.",2011,77.473,Male
"Egypt, Arab Rep.",2011,51.268,Total
"Egypt, Arab Rep.",2012,24.044,Female
"Egypt, Arab Rep.",2012,76.867,Male
"Egypt, Arab Rep.",2012,50.955,Total
"Egypt, Arab Rep.",2013,24.603,Female
"Egypt, Arab Rep.",2013,76.414,Male
"Egypt, Arab Rep.",2013,50.998,Total
"Egypt, Arab Rep.",2014,24.89,Female
"Egypt, Arab Rep.",2014,75.641,Male
"Egypt, Arab Rep.",2014,50.742,Total
"Egypt, Arab Rep.",2015,24.472,Female
"Egypt, Arab Rep.",2015,73.64,Male
"Egypt, Arab Rep.",2015,49.516,Total
"Egypt, Arab Rep.",2016,24.654,Female
"Egypt, Arab Rep.",2016,72.452,Male
"Egypt, Arab Rep.",2016,49.001,Total
"Egypt, Arab Rep.",2017,23.755,Female
"Egypt, Arab Rep.",2017,69.976,Male
"Egypt, Arab Rep.",2017,47.296,Total
"Egypt, Arab Rep.",2018,19.721,Female
"Egypt, Arab Rep.",2018,70.68,Male
"Egypt, Arab Rep.",2018,45.669,Total
"Egypt, Arab Rep.",2019,16.988,Female
"Egypt, Arab Rep.",2019,71.171,Male
"Egypt, Arab Rep.",2019,44.569,Total
"Egypt, Arab Rep.",2020,15.694,Female
"Egypt, Arab Rep.",2020,71.368,Male
"Egypt, Arab Rep.",2020,44.029,Total
"Egypt, Arab Rep.",2021,16.779,Female
"Egypt, Arab Rep.",2021,73.327,Male
"Egypt, Arab Rep.",2021,45.556,Total
"Egypt, Arab Rep.",2022,17.493,Female
"Egypt, Arab Rep.",2022,74.449,Male
"Egypt, Arab Rep.",2022,46.471,Total
El Salvador,1991,41.96,Female
El Salvador,1991,85.001,Male
El Salvador,1991,62.379,Total
El Salvador,1992,42.877,Female
El Salvador,1992,84.7,Male
El Salvador,1992,62.707,Total
El Salvador,1993,44.917,Female
El Salvador,1993,84.566,Male
El Salvador,1993,63.708,Total
El Salvador,1994,46.58,Female
El Salvador,1994,84.804,Male
El Salvador,1994,64.686,Total
El Salvador,1995,44.916,Female
El Salvador,1995,84.911,Male
El Salvador,1995,63.844,Total
El Salvador,1996,43.543,Female
El Salvador,1996,83.337,Male
El Salvador,1996,62.355,Total
El Salvador,1997,43.613,Female
El Salvador,1997,82.825,Male
El Salvador,1997,62.125,Total
El Salvador,1998,47.77,Female
El Salvador,1998,83.591,Male
El Salvador,1998,64.655,Total
El Salvador,1999,48.029,Female
El Salvador,1999,82.78,Male
El Salvador,1999,64.381,Total
El Salvador,2000,47.822,Female
El Salvador,2000,82.119,Male
El Salvador,2000,63.928,Total
El Salvador,2001,47.634,Female
El Salvador,2001,81.449,Male
El Salvador,2001,63.479,Total
El Salvador,2002,47.457,Female
El Salvador,2002,80.757,Male
El Salvador,2002,63.023,Total
El Salvador,2003,49.366,Female
El Salvador,2003,82.561,Male
El Salvador,2003,64.845,Total
El Salvador,2004,47.492,Female
El Salvador,2004,81.686,Male
El Salvador,2004,63.397,Total
El Salvador,2005,48.349,Female
El Salvador,2005,81.943,Male
El Salvador,2005,63.936,Total
El Salvador,2006,49.181,Female
El Salvador,2006,82.142,Male
El Salvador,2006,64.437,Total
El Salvador,2007,49.444,Female
El Salvador,2007,82.942,Male
El Salvador,2007,64.936,Total
El Salvador,2008,49.355,Female
El Salvador,2008,81.873,Male
El Salvador,2008,64.408,Total
El Salvador,2009,49.244,Female
El Salvador,2009,80.741,Male
El Salvador,2009,63.84,Total
El Salvador,2010,49.123,Female
El Salvador,2010,79.563,Male
El Salvador,2010,63.247,Total
El Salvador,2011,48.791,Female
El Salvador,2011,79.019,Male
El Salvador,2011,62.835,Total
El Salvador,2012,49.745,Female
El Salvador,2012,79.086,Male
El Salvador,2012,63.396,Total
El Salvador,2013,50.831,Female
El Salvador,2013,78.814,Male
El Salvador,2013,63.869,Total
El Salvador,2014,49.328,Female
El Salvador,2014,78.049,Male
El Salvador,2014,62.729,Total
El Salvador,2015,48.329,Female
El Salvador,2015,77.444,Male
El Salvador,2015,61.931,Total
El Salvador,2016,49.153,Female
El Salvador,2016,77.999,Male
El Salvador,2016,62.645,Total
El Salvador,2017,48.526,Female
El Salvador,2017,78.527,Male
El Salvador,2017,62.57,Total
El Salvador,2018,48.43,Female
El Salvador,2018,78.032,Male
El Salvador,2018,62.299,Total
El Salvador,2019,49.74,Female
El Salvador,2019,79.561,Male
El Salvador,2019,63.726,Total
El Salvador,2020,46.889,Female
El Salvador,2020,75.664,Male
El Salvador,2020,60.402,Total
El Salvador,2021,48.892,Female
El Salvador,2021,78.959,Male
El Salvador,2021,63.031,Total
El Salvador,2022,50.077,Female
El Salvador,2022,80.112,Male
El Salvador,2022,64.222,Total
Equatorial Guinea,1991,51.462,Female
Equatorial Guinea,1991,67.391,Male
Equatorial Guinea,1991,59.241,Total
Equatorial Guinea,1992,51.432,Female
Equatorial Guinea,1992,67.436,Male
Equatorial Guinea,1992,59.252,Total
Equatorial Guinea,1993,51.405,Female
Equatorial Guinea,1993,67.466,Male
Equatorial Guinea,1993,59.257,Total
Equatorial Guinea,1994,51.398,Female
Equatorial Guinea,1994,67.354,Male
Equatorial Guinea,1994,59.222,Total
Equatorial Guinea,1995,51.418,Female
Equatorial Guinea,1995,67.075,Male
Equatorial Guinea,1995,59.139,Total
Equatorial Guinea,1996,51.483,Female
Equatorial Guinea,1996,66.656,Male
Equatorial Guinea,1996,59.008,Total
Equatorial Guinea,1997,51.586,Female
Equatorial Guinea,1997,66.122,Male
Equatorial Guinea,1997,58.838,Total
Equatorial Guinea,1998,51.697,Female
Equatorial Guinea,1998,65.572,Male
Equatorial Guinea,1998,58.66,Total
Equatorial Guinea,1999,51.788,Female
Equatorial Guinea,1999,65.087,Male
Equatorial Guinea,1999,58.501,Total
Equatorial Guinea,2000,51.867,Female
Equatorial Guinea,2000,64.669,Male
Equatorial Guinea,2000,58.37,Total
Equatorial Guinea,2001,51.94,Female
Equatorial Guinea,2001,64.299,Male
Equatorial Guinea,2001,58.259,Total
Equatorial Guinea,2002,52.013,Female
Equatorial Guinea,2002,63.922,Male
Equatorial Guinea,2002,58.145,Total
Equatorial Guinea,2003,52.065,Female
Equatorial Guinea,2003,63.606,Male
Equatorial Guinea,2003,58.049,Total
Equatorial Guinea,2004,52.097,Female
Equatorial Guinea,2004,63.364,Male
Equatorial Guinea,2004,57.978,Total
Equatorial Guinea,2005,52.121,Female
Equatorial Guinea,2005,63.177,Male
Equatorial Guinea,2005,57.927,Total
Equatorial Guinea,2006,52.207,Female
Equatorial Guinea,2006,62.882,Male
Equatorial Guinea,2006,57.842,Total
Equatorial Guinea,2007,52.31,Female
Equatorial Guinea,2007,62.594,Male
Equatorial Guinea,2007,57.763,Total
Equatorial Guinea,2008,52.409,Female
Equatorial Guinea,2008,62.36,Male
Equatorial Guinea,2008,57.705,Total
Equatorial Guinea,2009,52.502,Female
Equatorial Guinea,2009,62.167,Male
Equatorial Guinea,2009,57.663,Total
Equatorial Guinea,2010,52.598,Female
Equatorial Guinea,2010,61.979,Male
Equatorial Guinea,2010,57.621,Total
Equatorial Guinea,2011,52.621,Female
Equatorial Guinea,2011,61.82,Male
Equatorial Guinea,2011,57.563,Total
Equatorial Guinea,2012,52.625,Female
Equatorial Guinea,2012,61.582,Male
Equatorial Guinea,2012,57.454,Total
Equatorial Guinea,2013,52.64,Female
Equatorial Guinea,2013,61.353,Male
Equatorial Guinea,2013,57.354,Total
Equatorial Guinea,2014,52.668,Female
Equatorial Guinea,2014,61.153,Male
Equatorial Guinea,2014,57.275,Total
Equatorial Guinea,2015,52.723,Female
Equatorial Guinea,2015,60.961,Male
Equatorial Guinea,2015,57.21,Total
Equatorial Guinea,2016,52.751,Female
Equatorial Guinea,2016,60.89,Male
Equatorial Guinea,2016,57.197,Total
Equatorial Guinea,2017,52.829,Female
Equatorial Guinea,2017,60.745,Male
Equatorial Guinea,2017,57.165,Total
Equatorial Guinea,2018,52.917,Female
Equatorial Guinea,2018,60.597,Male
Equatorial Guinea,2018,57.133,Total
Equatorial Guinea,2019,52.997,Female
Equatorial Guinea,2019,60.456,Male
Equatorial Guinea,2019,57.099,Total
Equatorial Guinea,2020,50.348,Female
Equatorial Guinea,2020,57.694,Male
Equatorial Guinea,2020,54.385,Total
Equatorial Guinea,2021,51.288,Female
Equatorial Guinea,2021,58.02,Male
Equatorial Guinea,2021,54.98,Total
Equatorial Guinea,2022,52.767,Female
Equatorial Guinea,2022,60.439,Male
Equatorial Guinea,2022,56.966,Total
Eritrea,1991,74.252,Female
Eritrea,1991,90.459,Male
Eritrea,1991,82.099,Total
Eritrea,1992,74.36,Female
Eritrea,1992,90.845,Male
Eritrea,1992,82.344,Total
Eritrea,1993,74.495,Female
Eritrea,1993,91.201,Male
Eritrea,1993,82.596,Total
Eritrea,1994,74.681,Female
Eritrea,1994,91.491,Male
Eritrea,1994,82.841,Total
Eritrea,1995,74.761,Female
Eritrea,1995,91.835,Male
Eritrea,1995,83.066,Total
Eritrea,1996,74.845,Female
Eritrea,1996,91.576,Male
Eritrea,1996,82.996,Total
Eritrea,1997,74.869,Female
Eritrea,1997,91.205,Male
Eritrea,1997,82.827,Total
Eritrea,1998,74.832,Female
Eritrea,1998,90.773,Male
Eritrea,1998,82.573,Total
Eritrea,1999,74.768,Female
Eritrea,1999,90.306,Male
Eritrea,1999,82.25,Total
Eritrea,2000,74.667,Female
Eritrea,2000,89.871,Male
Eritrea,2000,81.951,Total
Eritrea,2001,74.557,Female
Eritrea,2001,88.616,Male
Eritrea,2001,81.301,Total
Eritrea,2002,74.39,Female
Eritrea,2002,87.43,Male
Eritrea,2002,80.657,Total
Eritrea,2003,74.187,Female
Eritrea,2003,86.353,Male
Eritrea,2003,80.046,Total
Eritrea,2004,74.027,Female
Eritrea,2004,85.326,Male
Eritrea,2004,79.479,Total
Eritrea,2005,73.894,Female
Eritrea,2005,84.369,Male
Eritrea,2005,78.953,Total
Eritrea,2006,73.908,Female
Eritrea,2006,84.467,Male
Eritrea,2006,79.01,Total
Eritrea,2007,73.938,Female
Eritrea,2007,84.58,Male
Eritrea,2007,79.084,Total
Eritrea,2008,73.9,Female
Eritrea,2008,84.851,Male
Eritrea,2008,79.201,Total
Eritrea,2009,73.966,Female
Eritrea,2009,85.078,Male
Eritrea,2009,79.351,Total
Eritrea,2010,74.017,Female
Eritrea,2010,85.34,Male
Eritrea,2010,79.51,Total
Eritrea,2011,74.138,Female
Eritrea,2011,85.859,Male
Eritrea,2011,79.828,Total
Eritrea,2012,74.182,Female
Eritrea,2012,86.316,Male
Eritrea,2012,80.077,Total
Eritrea,2013,74.131,Female
Eritrea,2013,86.807,Male
Eritrea,2013,80.294,Total
Eritrea,2014,74.349,Female
Eritrea,2014,87.01,Male
Eritrea,2014,80.508,Total
Eritrea,2015,74.18,Female
Eritrea,2015,87.455,Male
Eritrea,2015,80.641,Total
Eritrea,2016,74.146,Female
Eritrea,2016,87.178,Male
Eritrea,2016,80.494,Total
Eritrea,2017,73.987,Female
Eritrea,2017,87.098,Male
Eritrea,2017,80.379,Total
Eritrea,2018,73.99,Female
Eritrea,2018,86.882,Male
Eritrea,2018,80.282,Total
Eritrea,2019,73.915,Female
Eritrea,2019,86.599,Male
Eritrea,2019,80.113,Total
Eritrea,2020,72.929,Female
Eritrea,2020,85.614,Male
Eritrea,2020,79.135,Total
Eritrea,2021,73.061,Female
Eritrea,2021,85.572,Male
Eritrea,2021,79.189,Total
Eritrea,2022,73.869,Female
Eritrea,2022,86.627,Male
Eritrea,2022,80.124,Total
Estonia,1991,70.853,Female
Estonia,1991,84.43,Male
Estonia,1991,77.418,Total
Estonia,1992,68.054,Female
Estonia,1992,82.904,Male
Estonia,1992,75.218,Total
Estonia,1993,67.114,Female
Estonia,1993,81.066,Male
Estonia,1993,73.826,Total
Estonia,1994,67.412,Female
Estonia,1994,81.257,Male
Estonia,1994,74.069,Total
Estonia,1995,66.533,Female
Estonia,1995,79.914,Male
Estonia,1995,72.962,Total
Estonia,1996,66.624,Female
Estonia,1996,78.533,Male
Estonia,1996,72.345,Total
Estonia,1997,66.438,Female
Estonia,1997,77.194,Male
Estonia,1997,71.608,Total
Estonia,1998,66.246,Female
Estonia,1998,77.649,Male
Estonia,1998,71.733,Total
Estonia,1999,64.901,Female
Estonia,1999,75.216,Male
Estonia,1999,69.877,Total
Estonia,2000,65.577,Female
Estonia,2000,74.321,Male
Estonia,2000,69.806,Total
Estonia,2001,65.149,Female
Estonia,2001,73.139,Male
Estonia,2001,69.016,Total
Estonia,2002,63.922,Female
Estonia,2002,72.597,Male
Estonia,2002,68.125,Total
Estonia,2003,65.758,Female
Estonia,2003,74.55,Male
Estonia,2003,70.024,Total
Estonia,2004,67.193,Female
Estonia,2004,73.163,Male
Estonia,2004,70.094,Total
Estonia,2005,67.609,Female
Estonia,2005,72.617,Male
Estonia,2005,70.046,Total
Estonia,2006,69.433,Female
Estonia,2006,75.873,Male
Estonia,2006,72.571,Total
Estonia,2007,68.814,Female
Estonia,2007,77.331,Male
Estonia,2007,72.969,Total
Estonia,2008,70.326,Female
Estonia,2008,77.997,Male
Estonia,2008,74.072,Total
Estonia,2009,70.639,Female
Estonia,2009,77.368,Male
Estonia,2009,73.93,Total
Estonia,2010,71.121,Female
Estonia,2010,76.519,Male
Estonia,2010,73.765,Total
Estonia,2011,71.511,Female
Estonia,2011,78.036,Male
Estonia,2011,74.711,Total
Estonia,2012,71.433,Female
Estonia,2012,78.223,Male
Estonia,2012,74.769,Total
Estonia,2013,71.864,Female
Estonia,2013,78.471,Male
Estonia,2013,75.117,Total
Estonia,2014,71.385,Female
Estonia,2014,79.116,Male
Estonia,2014,75.201,Total
Estonia,2015,72.966,Female
Estonia,2015,80.204,Male
Estonia,2015,76.548,Total
Estonia,2016,73.135,Female
Estonia,2016,81.489,Male
Estonia,2016,77.282,Total
Estonia,2017,75.014,Female
Estonia,2017,82.412,Male
Estonia,2017,78.699,Total
Estonia,2018,75.518,Female
Estonia,2018,82.375,Male
Estonia,2018,78.947,Total
Estonia,2019,75.686,Female
Estonia,2019,81.721,Male
Estonia,2019,78.715,Total
Estonia,2020,76.137,Female
Estonia,2020,81.958,Male
Estonia,2020,79.067,Total
Estonia,2021,76.737,Female
Estonia,2021,80.979,Male
Estonia,2021,78.876,Total
Estonia,2022,79.532,Female
Estonia,2022,82.239,Male
Estonia,2022,80.899,Total
Eswatini,1991,46.059,Female
Eswatini,1991,67.328,Male
Eswatini,1991,56.029,Total
Eswatini,1992,46.084,Female
Eswatini,1992,66.834,Male
Eswatini,1992,55.842,Total
Eswatini,1993,46.134,Female
Eswatini,1993,66.392,Male
Eswatini,1993,55.679,Total
Eswatini,1994,46.294,Female
Eswatini,1994,65.92,Male
Eswatini,1994,55.53,Total
Eswatini,1995,46.487,Female
Eswatini,1995,65.279,Male
Eswatini,1995,55.321,Total
Eswatini,1996,46.553,Female
Eswatini,1996,64.772,Male
Eswatini,1996,55.132,Total
Eswatini,1997,46.69,Female
Eswatini,1997,64.088,Male
Eswatini,1997,54.876,Total
Eswatini,1998,46.869,Female
Eswatini,1998,63.273,Male
Eswatini,1998,54.581,Total
Eswatini,1999,47.046,Female
Eswatini,1999,62.437,Male
Eswatini,1999,54.29,Total
Eswatini,2000,47.216,Female
Eswatini,2000,61.656,Male
Eswatini,2000,54.02,Total
Eswatini,2001,47.339,Female
Eswatini,2001,61.097,Male
Eswatini,2001,53.828,Total
Eswatini,2002,47.436,Female
Eswatini,2002,60.717,Male
Eswatini,2002,53.704,Total
Eswatini,2003,47.515,Female
Eswatini,2003,60.432,Male
Eswatini,2003,53.615,Total
Eswatini,2004,47.593,Female
Eswatini,2004,60.158,Male
Eswatini,2004,53.532,Total
Eswatini,2005,47.682,Female
Eswatini,2005,59.874,Male
Eswatini,2005,53.45,Total
Eswatini,2006,47.779,Female
Eswatini,2006,59.59,Male
Eswatini,2006,53.371,Total
Eswatini,2007,47.871,Female
Eswatini,2007,59.332,Male
Eswatini,2007,53.299,Total
Eswatini,2008,47.948,Female
Eswatini,2008,59.079,Male
Eswatini,2008,53.233,Total
Eswatini,2009,48.02,Female
Eswatini,2009,58.851,Male
Eswatini,2009,53.189,Total
Eswatini,2010,48.103,Female
Eswatini,2010,58.663,Male
Eswatini,2010,53.169,Total
Eswatini,2011,48.198,Female
Eswatini,2011,58.48,Male
Eswatini,2011,53.154,Total
Eswatini,2012,48.333,Female
Eswatini,2012,58.229,Male
Eswatini,2012,53.125,Total
Eswatini,2013,48.48,Female
Eswatini,2013,57.95,Male
Eswatini,2013,53.088,Total
Eswatini,2014,48.619,Female
Eswatini,2014,57.719,Male
Eswatini,2014,53.067,Total
Eswatini,2015,48.748,Female
Eswatini,2015,57.577,Male
Eswatini,2015,53.082,Total
Eswatini,2016,48.98,Female
Eswatini,2016,57.107,Male
Eswatini,2016,52.986,Total
Eswatini,2017,49.168,Female
Eswatini,2017,56.808,Male
Eswatini,2017,52.948,Total
Eswatini,2018,49.335,Female
Eswatini,2018,56.586,Male
Eswatini,2018,52.936,Total
Eswatini,2019,49.522,Female
Eswatini,2019,56.304,Male
Eswatini,2019,52.903,Total
Eswatini,2020,49.115,Female
Eswatini,2020,55.779,Male
Eswatini,2020,52.445,Total
Eswatini,2021,49.69,Female
Eswatini,2021,55.524,Male
Eswatini,2021,52.609,Total
Eswatini,2022,49.709,Female
Eswatini,2022,56.27,Male
Eswatini,2022,52.991,Total
Ethiopia,1991,67.808,Female
Ethiopia,1991,89.872,Male
Ethiopia,1991,78.66,Total
Ethiopia,1992,67.754,Female
Ethiopia,1992,89.868,Male
Ethiopia,1992,78.636,Total
Ethiopia,1993,67.764,Female
Ethiopia,1993,89.935,Male
Ethiopia,1993,78.68,Total
Ethiopia,1994,67.752,Female
Ethiopia,1994,89.927,Male
Ethiopia,1994,78.677,Total
Ethiopia,1995,68.588,Female
Ethiopia,1995,89.934,Male
Ethiopia,1995,79.115,Total
Ethiopia,1996,69.412,Female
Ethiopia,1996,89.939,Male
Ethiopia,1996,79.546,Total
